,Reporter,Partner,Trade_Indicator,CountryPair,L3
9194,Ireland,Cameroon,0.0001,C372C120,N03
9195,Ireland,Canada,0.0237,C372C124,N03
9196,Ireland,Cabo Verde,0.0053,C372C132,N03
9197,Ireland,Central African Republic,0.0,C372C140,N03
9198,Ireland,Sri Lanka,0.0001,C372C144,N03
9199,Ireland,Chad,0.0,C372C148,N03
9200,Ireland,Chile,0.0,C372C152,N03
9201,Ireland,China,0.0103,C372C156,N03
9202,Ireland,"Taipei, Chinese",0.0026999999999999997,C372C158,N03
9203,Ireland,Colombia,0.0001,C372C170,N03
9204,Ireland,Comoros,0.0,C372C174,N03
9205,Ireland,Congo,0.0,C372C178,N03
9206,Ireland,Congo (DRC),0.0018,C372C180,N03
9207,Ireland,Costa Rica,0.0002,C372C188,N03
9208,Ireland,Croatia,0.0072,C372C191,N03
9209,Ireland,Cuba,0.0,C372C192,N03
9210,Ireland,Cyprus,0.0021,C372C196,N03
9211,Ireland,Czech Republic,0.0168,C372C203,N03
9212,Ireland,Benin,0.0,C372C204,N03
9213,Ireland,Denmark,0.0337,C372C208,N03
9214,Ireland,Dominican Republic,0.0021999999999999997,C372C214,N03
9215,Ireland,Ecuador,0.0,C372C218,N03
9216,Ireland,El Salvador,0.0,C372C222,N03
9217,Ireland,Ethiopia,0.0,C372C231,N03
9218,Ireland,Estonia,0.0,C372C233,N03
9219,Ireland,Fiji,0.0,C372C242,N03
9220,Ireland,Finland,0.0,C372C246,N03
9221,Ireland,France,0.048100000000000004,C372C250,N03
9222,Ireland,Gabon,0.0366,C372C266,N03
9223,Ireland,Georgia,0.0012,C372C268,N03
9224,Ireland,The Gambia,0.0,C372C270,N03
9225,Ireland,Germany,0.1425,C372C276,N03
9226,Ireland,Ghana,0.0001,C372C288,N03
9227,Ireland,Greece,0.01,C372C300,N03
9228,Ireland,Grenada,0.0,C372C308,N03
9229,Ireland,Guatemala,0.0,C372C320,N03
9230,Ireland,Guinea,0.0,C372C324,N03
9231,Ireland,Guyana,0.0,C372C328,N03
9232,Ireland,Honduras,0.0002,C372C340,N03
9233,Ireland,"Hong Kong, China",0.0011,C372C344,N03
9234,Ireland,Hungary,0.0046,C372C348,N03
9235,Ireland,Iceland,0.0212,C372C352,N03
9236,Ireland,India,0.0049,C372C356,N03
9237,Ireland,Indonesia,0.0017000000000000001,C372C360,N03
9238,Ireland,Iran,0.0,C372C364,N03
9239,Ireland,Israel,0.0013,C372C376,N03
9240,Ireland,Italy,0.024999999999999998,C372C380,N03
9241,Ireland,C̫te d'Ivoire,0.0,C372C384,N03
9242,Ireland,Jamaica,0.0001,C372C388,N03
9243,Ireland,Japan,0.0129,C372C392,N03
9244,Ireland,Kazakhstan,0.0,C372C398,N03
9245,Ireland,Jordan,0.0009000000000000001,C372C400,N03
9246,Ireland,Kenya,0.0,C372C404,N03
9247,Ireland,"Korea, Republic of",0.0041,C372C410,N03
9248,Ireland,"Kuwait, the State of",0.0,C372C414,N03
9249,Ireland,Kyrgyz Republic,0.0,C372C417,N03
9250,Ireland,Lao PDR,0.0143,C372C418,N03
9251,Ireland,Lebanese Republic,0.0,C372C422,N03
9252,Ireland,Lesotho,0.0,C372C426,N03
9253,Ireland,Latvia,0.002,C372C428,N03
9254,Ireland,Libya,0.8324,C372C434,N03
9255,Ireland,Lithuania,0.0052,C372C440,N03
9256,Ireland,Luxembourg,0.0039,C372C442,N03
9257,Ireland,"Macao, China",0.0,C372C446,N03
9258,Ireland,Madagascar,0.0,C372C450,N03
9259,Ireland,Malawi,0.0029,C372C454,N03
9260,Ireland,Malaysia,0.0055,C372C458,N03
9261,Ireland,Maldives,0.0,C372C462,N03
9262,Ireland,Mali,0.0,C372C466,N03
9263,Ireland,Malta,0.013600000000000001,C372C470,N03
9264,Ireland,Mauritania,0.0,C372C478,N03
9265,Ireland,Mauritius,0.0001,C372C480,N03
9266,Ireland,Mexico,0.0043,C372C484,N03
9267,Ireland,Mongolia,0.0014,C372C496,N03
9268,Ireland,"Moldova, Republic of",0.0001,C372C498,N03
9269,Ireland,Morocco,0.0,C372C504,N03
9270,Ireland,Mozambique,0.0,C372C508,N03
9271,Ireland,Oman,0.0,C372C512,N03
9272,Ireland,Namibia,0.0003,C372C516,N03
9273,Ireland,Nepal,0.0,C372C524,N03
9274,Ireland,Netherlands,0.0631,C372C528,N03
9275,Ireland,New Zealand,0.007,C372C554,N03
9276,Ireland,Nicaragua,0.0,C372C558,N03
9277,Ireland,Niger,0.0,C372C562,N03
9278,Ireland,Nigeria,0.0036,C372C566,N03
9279,Ireland,Norway,0.0078,C372C578,N03
9280,Ireland,Pakistan,0.0,C372C586,N03
9281,Ireland,Panama,0.0,C372C591,N03
9282,Ireland,Paraguay,0.0,C372C600,N03
9283,Ireland,Peru,0.0,C372C604,N03
9284,Ireland,Philippines,0.0002,C372C608,N03
9285,Ireland,Poland,0.0031999999999999997,C372C616,N03
9286,Ireland,Portugal,0.07719999999999999,C372C620,N03
9287,Ireland,Timor-Leste,0.0,C372C626,N03
9288,Ireland,Qatar,0.0002,C372C634,N03
9289,Ireland,Romania,0.0083,C372C642,N03
9290,Ireland,Russian Federation,0.0,C372C643,N03
9291,Ireland,Rwanda,0.0,C372C646,N03
9292,Ireland,Saint Kitts and Nevis,0.0033,C372C659,N03
9293,Ireland,Saint Lucia,0.0,C372C662,N03
9294,Ireland,Saint Vincent and the Grenadines,0.0,C372C670,N03
9295,Ireland,Sao Tom̩ and Principe,0.0,C372C678,N03
9296,Ireland,"Saudi Arabia, Kingdom of",0.0,C372C682,N03
9297,Ireland,Senegal,0.0,C372C686,N03
9298,Ireland,Seychelles,0.0,C372C690,N03
9299,Ireland,Sierra Leone,0.0,C372C694,N03
9300,Ireland,Singapore,0.021699999999999997,C372C702,N03
9301,Ireland,Slovak Republic,0.0096,C372C703,N03
9302,Ireland,Viet Nam,0.0034,C372C704,N03
9303,Ireland,Slovenia,0.0027,C372C705,N03
9304,Ireland,South Africa,0.0004,C372C710,N03
9305,Ireland,Zimbabwe,0.0001,C372C716,N03
9306,Ireland,Spain,0.0592,C372C724,N03
9307,Ireland,Sudan,0.0,C372C736,N03
9308,Ireland,Suriname,0.0,C372C740,N03
9309,Ireland,Eswatini,0.0007,C372C748,N03
9310,Ireland,Sweden,0.0219,C372C752,N03
9311,Ireland,Switzerland,0.0206,C372C756,N03
9312,Ireland,Tajikistan,0.0,C372C762,N03
9313,Ireland,Thailand,0.0002,C372C764,N03
9314,Ireland,Togo,0.0,C372C768,N03
9315,Ireland,Tonga,0.0,C372C776,N03
9316,Ireland,Trinidad and Tobago,0.0003,C372C780,N03
9317,Ireland,United Arab Emirates,0.0001,C372C784,N03
9318,Ireland,Tunisia,0.0,C372C788,N03
9319,Ireland,Turkey,0.00039999999999999996,C372C792,N03
9320,Ireland,Uganda,0.0,C372C800,N03
9321,Ireland,Ukraine,0.0001,C372C804,N03
9322,Ireland,North Macedonia,0.0,C372C807,N03
9323,Ireland,Egypt,0.0003,C372C818,N03
9324,Ireland,United Kingdom,0.1904,C372C826,N03
9325,Ireland,Tanzania,0.0,C372C834,N03
9326,Ireland,USA,0.3909,C372C840,N03
9327,Ireland,Burkina Faso,0.0,C372C854,N03
9328,Ireland,Uruguay,0.0005,C372C858,N03
9329,Ireland,Uzbekistan,0.0,C372C860,N03
9330,Ireland,Venezuela,0.0,C372C862,N03
9331,Ireland,Samoa,0.0,C372C882,N03
9332,Ireland,Yemen,0.0,C372C887,N03
9333,Ireland,Serbia,0.0191,C372C892,N03
9334,Ireland,Montenegro,0.0,C372C893,N03
9335,Ireland,Zambia,0.0,C372C894,N03
9336,Israel,Afghanistan,0.0,C376C004,N03
9337,Israel,Albania,0.0,C376C008,N03
9338,Israel,Algeria,0.0,C376C012,N03
9339,Israel,Angola,0.0,C376C024,N03
9340,Israel,Antigua and Barbuda,0.0,C376C028,N03
9341,Israel,Azerbaijan,0.0,C376C031,N03
9342,Israel,Argentina,0.0006000000000000001,C376C032,N03
9343,Israel,Australia,0.001,C376C036,N03
9344,Israel,Austria,0.0417,C376C040,N03
9345,Israel,Bahamas,0.0,C376C044,N03
9346,Israel,"Bahrain, Kingdom of",0.0,C376C048,N03
9347,Israel,Bangladesh,0.0,C376C050,N03
9348,Israel,Armenia,0.0,C376C051,N03
9349,Israel,Barbados,0.0019,C376C052,N03
9350,Israel,Belgium,0.15109999999999998,C376C056,N03
9351,Israel,Bolivia,0.0,C376C068,N03
9352,Israel,Bosnia & Herzegovina,0.0,C376C070,N03
9353,Israel,Botswana,0.0,C376C072,N03
9354,Israel,Brazil,0.0007999999999999999,C376C076,N03
9355,Israel,Belize,0.0,C376C084,N03
9356,Israel,Solomon Islands,0.0,C376C090,N03
9357,Israel,Brunei Darussalam,0.0,C376C096,N03
9358,Israel,Bulgaria,0.0045,C376C100,N03
9359,Israel,Myanmar,0.0,C376C104,N03
9360,Israel,Burundi,0.0,C376C108,N03
9361,Israel,Belarus,0.0,C376C112,N03
9362,Israel,Cambodia,0.0,C376C116,N03
9363,Israel,Cameroon,0.0,C376C120,N03
9364,Israel,Canada,0.0052,C376C124,N03
9365,Israel,Cabo Verde,0.0,C376C132,N03
9366,Israel,Central African Republic,0.0,C376C140,N03
9367,Israel,Sri Lanka,0.0,C376C144,N03
9368,Israel,Chad,0.0,C376C148,N03
9369,Israel,Chile,0.0,C376C152,N03
9370,Israel,China,0.0107,C376C156,N03
9371,Israel,"Taipei, Chinese",0.00030000000000000003,C376C158,N03
9372,Israel,Colombia,0.0,C376C170,N03
9373,Israel,Comoros,0.0,C376C174,N03
9374,Israel,Congo,0.0,C376C178,N03
9375,Israel,Congo (DRC),0.0,C376C180,N03
9376,Israel,Costa Rica,0.0,C376C188,N03
9377,Israel,Croatia,0.0204,C376C191,N03
9378,Israel,Cuba,0.0,C376C192,N03
9379,Israel,Cyprus,0.0088,C376C196,N03
9380,Israel,Czech Republic,0.0017000000000000001,C376C203,N03
9381,Israel,Benin,0.0,C376C204,N03
9382,Israel,Denmark,0.033999999999999996,C376C208,N03
9383,Israel,Dominican Republic,0.0,C376C214,N03
9384,Israel,Ecuador,0.0,C376C218,N03
9385,Israel,El Salvador,0.0003,C376C222,N03
9386,Israel,Ethiopia,0.0,C376C231,N03
9387,Israel,Estonia,0.0,C376C233,N03
9388,Israel,Fiji,0.0,C376C242,N03
9389,Israel,Finland,0.0015999999999999999,C376C246,N03
9390,Israel,France,0.0514,C376C250,N03
9391,Israel,Gabon,0.0,C376C266,N03
9392,Israel,Georgia,0.0024,C376C268,N03
9393,Israel,The Gambia,0.0,C376C270,N03
9394,Israel,Germany,0.0896,C376C276,N03
9395,Israel,Ghana,0.0,C376C288,N03
9396,Israel,Greece,0.004200000000000001,C376C300,N03
9397,Israel,Grenada,0.0,C376C308,N03
9398,Israel,Guatemala,0.0,C376C320,N03
9399,Israel,Guinea,0.0,C376C324,N03
9400,Israel,Guyana,0.0,C376C328,N03
9401,Israel,Honduras,0.0,C376C340,N03
9402,Israel,"Hong Kong, China",0.0040999999999999995,C376C344,N03
9403,Israel,Hungary,0.0034999999999999996,C376C348,N03
9404,Israel,Iceland,0.0,C376C352,N03
9405,Israel,India,0.0098,C376C356,N03
9406,Israel,Indonesia,0.0,C376C360,N03
9407,Israel,Iran,0.0,C376C364,N03
9408,Israel,Ireland,0.0611,C376C372,N03
9409,Israel,Italy,0.0127,C376C380,N03
9410,Israel,C̫te d'Ivoire,0.0,C376C384,N03
9411,Israel,Jamaica,0.0,C376C388,N03
9412,Israel,Japan,0.0007,C376C392,N03
9413,Israel,Kazakhstan,0.0,C376C398,N03
9414,Israel,Jordan,0.0,C376C400,N03
9415,Israel,Kenya,0.0,C376C404,N03
9416,Israel,"Korea, Republic of",0.0049,C376C410,N03
9417,Israel,"Kuwait, the State of",0.0,C376C414,N03
9418,Israel,Kyrgyz Republic,0.0,C376C417,N03
9419,Israel,Lao PDR,0.0,C376C418,N03
9420,Israel,Lebanese Republic,0.0,C376C422,N03
9421,Israel,Lesotho,0.0,C376C426,N03
9422,Israel,Latvia,0.0063999999999999994,C376C428,N03
9423,Israel,Libya,0.0,C376C434,N03
9424,Israel,Lithuania,0.0125,C376C440,N03
9425,Israel,Luxembourg,0.0024000000000000002,C376C442,N03
9426,Israel,"Macao, China",0.0009,C376C446,N03
9427,Israel,Madagascar,0.0,C376C450,N03
9428,Israel,Malawi,0.0,C376C454,N03
9429,Israel,Malaysia,0.0003,C376C458,N03
9430,Israel,Maldives,0.0,C376C462,N03
9431,Israel,Mali,0.0,C376C466,N03
9432,Israel,Malta,0.0287,C376C470,N03
9433,Israel,Mauritania,0.0,C376C478,N03
9434,Israel,Mauritius,0.0,C376C480,N03
9435,Israel,Mexico,0.0004,C376C484,N03
9436,Israel,Mongolia,0.0,C376C496,N03
9437,Israel,"Moldova, Republic of",0.0,C376C498,N03
9438,Israel,Morocco,0.0,C376C504,N03
9439,Israel,Mozambique,0.0,C376C508,N03
9440,Israel,Oman,0.0,C376C512,N03
9441,Israel,Namibia,0.0,C376C516,N03
9442,Israel,Nepal,0.0,C376C524,N03
9443,Israel,Netherlands,0.09390000000000001,C376C528,N03
9444,Israel,New Zealand,0.0074,C376C554,N03
9445,Israel,Nicaragua,0.0,C376C558,N03
9446,Israel,Niger,0.0,C376C562,N03
9447,Israel,Nigeria,0.0,C376C566,N03
9448,Israel,Norway,0.00039999999999999996,C376C578,N03
9449,Israel,Pakistan,0.0,C376C586,N03
9450,Israel,Panama,0.0,C376C591,N03
9451,Israel,Paraguay,0.0,C376C600,N03
9452,Israel,Peru,0.0,C376C604,N03
9453,Israel,Philippines,0.0,C376C608,N03
9454,Israel,Poland,0.001,C376C616,N03
9455,Israel,Portugal,0.0021,C376C620,N03
9456,Israel,Timor-Leste,0.0,C376C626,N03
9457,Israel,Qatar,0.0,C376C634,N03
9458,Israel,Romania,0.0001,C376C642,N03
9459,Israel,Russian Federation,0.0001,C376C643,N03
9460,Israel,Rwanda,0.0,C376C646,N03
9461,Israel,Saint Kitts and Nevis,0.0,C376C659,N03
9462,Israel,Saint Lucia,0.0,C376C662,N03
9463,Israel,Saint Vincent and the Grenadines,0.0,C376C670,N03
9464,Israel,Sao Tom̩ and Principe,0.0,C376C678,N03
9465,Israel,"Saudi Arabia, Kingdom of",0.0,C376C682,N03
9466,Israel,Senegal,0.0,C376C686,N03
9467,Israel,Seychelles,0.0,C376C690,N03
9468,Israel,Sierra Leone,0.0,C376C694,N03
9469,Israel,Singapore,0.0005,C376C702,N03
9470,Israel,Slovak Republic,0.0002,C376C703,N03
9471,Israel,Viet Nam,0.0,C376C704,N03
9472,Israel,Slovenia,0.0007999999999999999,C376C705,N03
9473,Israel,South Africa,0.0006000000000000001,C376C710,N03
9474,Israel,Zimbabwe,0.0,C376C716,N03
9475,Israel,Spain,0.014,C376C724,N03
9476,Israel,Sudan,0.0,C376C736,N03
9477,Israel,Suriname,0.0,C376C740,N03
9478,Israel,Eswatini,0.07569999999999999,C376C748,N03
9479,Israel,Sweden,0.024499999999999997,C376C752,N03
9480,Israel,Switzerland,0.2224,C376C756,N03
9481,Israel,Tajikistan,0.0,C376C762,N03
9482,Israel,Thailand,0.0017,C376C764,N03
9483,Israel,Togo,0.0,C376C768,N03
9484,Israel,Tonga,0.0,C376C776,N03
9485,Israel,Trinidad and Tobago,0.0,C376C780,N03
9486,Israel,United Arab Emirates,0.0,C376C784,N03
9487,Israel,Tunisia,0.0,C376C788,N03
9488,Israel,Turkey,0.0039,C376C792,N03
9489,Israel,Uganda,0.0,C376C800,N03
9490,Israel,Ukraine,0.0468,C376C804,N03
9491,Israel,North Macedonia,0.0,C376C807,N03
9492,Israel,Egypt,0.001,C376C818,N03
9493,Israel,United Kingdom,0.0995,C376C826,N03
9494,Israel,Tanzania,0.0,C376C834,N03
9495,Israel,USA,0.1161,C376C840,N03
9496,Israel,Burkina Faso,0.0,C376C854,N03
9497,Israel,Uruguay,0.0002,C376C858,N03
9498,Israel,Uzbekistan,0.0,C376C860,N03
9499,Israel,Venezuela,0.0,C376C862,N03
9500,Israel,Samoa,0.0,C376C882,N03
9501,Israel,Yemen,0.0,C376C887,N03
9502,Israel,Serbia,0.0001,C376C892,N03
9503,Israel,Montenegro,0.0,C376C893,N03
9504,Israel,Zambia,0.0,C376C894,N03
9505,Israel,European Union,0.5588,C376U918,N03
9506,Italy,Afghanistan,0.0,C380C004,N03
9507,Italy,Albania,0.2234,C380C008,N03
9508,Italy,Algeria,0.0062,C380C012,N03
9509,Italy,Angola,0.0,C380C024,N03
9510,Italy,Antigua and Barbuda,0.0,C380C028,N03
9511,Italy,Azerbaijan,0.0,C380C031,N03
9512,Italy,Argentina,0.0011,C380C032,N03
9513,Italy,Australia,0.0014,C380C036,N03
9514,Italy,Austria,0.0531,C380C040,N03
9515,Italy,Bahamas,0.0,C380C044,N03
9516,Italy,"Bahrain, Kingdom of",0.0,C380C048,N03
9517,Italy,Bangladesh,0.0003,C380C050,N03
9518,Italy,Armenia,0.0,C380C051,N03
9519,Italy,Barbados,0.0,C380C052,N03
9520,Italy,Belgium,0.27,C380C056,N03
9521,Italy,Bolivia,0.0,C380C068,N03
9522,Italy,Bosnia & Herzegovina,0.0,C380C070,N03
9523,Italy,Botswana,0.0,C380C072,N03
9524,Italy,Brazil,0.0162,C380C076,N03
9525,Italy,Belize,0.0,C380C084,N03
9526,Italy,Solomon Islands,0.0,C380C090,N03
9527,Italy,Brunei Darussalam,0.0,C380C096,N03
9528,Italy,Bulgaria,0.0232,C380C100,N03
9529,Italy,Myanmar,0.0,C380C104,N03
9530,Italy,Burundi,0.0,C380C108,N03
9531,Italy,Belarus,0.0004,C380C112,N03
9532,Italy,Cambodia,0.0,C380C116,N03
9533,Italy,Cameroon,0.059,C380C120,N03
9534,Italy,Canada,0.0086,C380C124,N03
9535,Italy,Cabo Verde,0.0,C380C132,N03
9536,Italy,Central African Republic,0.0,C380C140,N03
9537,Italy,Sri Lanka,0.0,C380C144,N03
9538,Italy,Chad,0.0,C380C148,N03
9539,Italy,Chile,0.0,C380C152,N03
9540,Italy,China,0.0468,C380C156,N03
9541,Italy,"Taipei, Chinese",0.0008,C380C158,N03
9542,Italy,Colombia,0.0012,C380C170,N03
9543,Italy,Comoros,0.0,C380C174,N03
9544,Italy,Congo,0.0025,C380C178,N03
9545,Italy,Congo (DRC),0.0,C380C180,N03
9546,Italy,Costa Rica,0.0,C380C188,N03
9547,Italy,Croatia,0.0674,C380C191,N03
9548,Italy,Cuba,0.001,C380C192,N03
9549,Italy,Cyprus,0.007899999999999999,C380C196,N03
9550,Italy,Czech Republic,0.0248,C380C203,N03
9551,Italy,Benin,0.0,C380C204,N03
9552,Italy,Denmark,0.031,C380C208,N03
9553,Italy,Dominican Republic,0.0001,C380C214,N03
9554,Italy,Ecuador,0.0,C380C218,N03
9555,Italy,El Salvador,0.0,C380C222,N03
9556,Italy,Ethiopia,0.0,C380C231,N03
9557,Italy,Estonia,0.0001,C380C233,N03
9558,Italy,Fiji,0.0,C380C242,N03
9559,Italy,Finland,0.0038,C380C246,N03
9560,Italy,France,0.2069,C380C250,N03
9561,Italy,Gabon,0.0,C380C266,N03
9562,Italy,Georgia,0.0023,C380C268,N03
9563,Italy,The Gambia,0.0,C380C270,N03
9564,Italy,Germany,0.2764,C380C276,N03
9565,Italy,Ghana,0.0007,C380C288,N03
9566,Italy,Greece,0.0169,C380C300,N03
9567,Italy,Grenada,0.0,C380C308,N03
9568,Italy,Guatemala,0.0,C380C320,N03
9569,Italy,Guinea,0.0,C380C324,N03
9570,Italy,Guyana,0.0,C380C328,N03
9571,Italy,Honduras,0.0,C380C340,N03
9572,Italy,"Hong Kong, China",0.0068000000000000005,C380C344,N03
9573,Italy,Hungary,0.0441,C380C348,N03
9574,Italy,Iceland,0.002,C380C352,N03
9575,Italy,India,0.009600000000000001,C380C356,N03
9576,Italy,Indonesia,0.0001,C380C360,N03
9577,Italy,Iran,0.0565,C380C364,N03
9578,Italy,Ireland,0.09209999999999999,C380C372,N03
9579,Italy,Israel,0.0114,C380C376,N03
9580,Italy,C̫te d'Ivoire,0.0107,C380C384,N03
9581,Italy,Jamaica,0.0,C380C388,N03
9582,Italy,Japan,0.046400000000000004,C380C392,N03
9583,Italy,Kazakhstan,0.0,C380C398,N03
9584,Italy,Jordan,0.0,C380C400,N03
9585,Italy,Kenya,0.0,C380C404,N03
9586,Italy,"Korea, Republic of",0.057499999999999996,C380C410,N03
9587,Italy,"Kuwait, the State of",0.0,C380C414,N03
9588,Italy,Kyrgyz Republic,0.0,C380C417,N03
9589,Italy,Lao PDR,0.0,C380C418,N03
9590,Italy,Lebanese Republic,0.0002,C380C422,N03
9591,Italy,Lesotho,0.0,C380C426,N03
9592,Italy,Latvia,0.0013,C380C428,N03
9593,Italy,Libya,0.0,C380C434,N03
9594,Italy,Lithuania,0.0135,C380C440,N03
9595,Italy,Luxembourg,0.0057,C380C442,N03
9596,Italy,"Macao, China",0.0,C380C446,N03
9597,Italy,Madagascar,0.0,C380C450,N03
9598,Italy,Malawi,0.0,C380C454,N03
9599,Italy,Malaysia,0.0004,C380C458,N03
9600,Italy,Maldives,0.0,C380C462,N03
9601,Italy,Mali,0.0,C380C466,N03
9602,Italy,Malta,0.0514,C380C470,N03
9603,Italy,Mauritania,0.0,C380C478,N03
9604,Italy,Mauritius,0.0,C380C480,N03
9605,Italy,Mexico,0.0032,C380C484,N03
9606,Italy,Mongolia,0.0,C380C496,N03
9607,Italy,"Moldova, Republic of",0.0,C380C498,N03
9608,Italy,Morocco,0.0162,C380C504,N03
9609,Italy,Mozambique,0.0,C380C508,N03
9610,Italy,Oman,0.0,C380C512,N03
9611,Italy,Namibia,0.0,C380C516,N03
9612,Italy,Nepal,0.0,C380C524,N03
9613,Italy,Netherlands,0.1859,C380C528,N03
9614,Italy,New Zealand,0.011,C380C554,N03
9615,Italy,Nicaragua,0.0,C380C558,N03
9616,Italy,Niger,0.0,C380C562,N03
9617,Italy,Nigeria,0.0078,C380C566,N03
9618,Italy,Norway,0.0185,C380C578,N03
9619,Italy,Pakistan,0.0,C380C586,N03
9620,Italy,Panama,0.0,C380C591,N03
9621,Italy,Paraguay,0.0,C380C600,N03
9622,Italy,Peru,0.0,C380C604,N03
9623,Italy,Philippines,0.0003,C380C608,N03
9624,Italy,Poland,0.0696,C380C616,N03
9625,Italy,Portugal,0.017599999999999998,C380C620,N03
9626,Italy,Timor-Leste,0.0,C380C626,N03
9627,Italy,Qatar,0.0018,C380C634,N03
9628,Italy,Romania,0.011,C380C642,N03
9629,Italy,Russian Federation,0.0015,C380C643,N03
9630,Italy,Rwanda,0.0,C380C646,N03
9631,Italy,Saint Kitts and Nevis,0.0,C380C659,N03
9632,Italy,Saint Lucia,0.0,C380C662,N03
9633,Italy,Saint Vincent and the Grenadines,0.0,C380C670,N03
9634,Italy,Sao Tom̩ and Principe,0.0,C380C678,N03
9635,Italy,"Saudi Arabia, Kingdom of",0.0004,C380C682,N03
9636,Italy,Senegal,0.0,C380C686,N03
9637,Italy,Seychelles,0.0,C380C690,N03
9638,Italy,Sierra Leone,0.0,C380C694,N03
9639,Italy,Singapore,0.0171,C380C702,N03
9640,Italy,Slovak Republic,0.004,C380C703,N03
9641,Italy,Viet Nam,0.0152,C380C704,N03
9642,Italy,Slovenia,0.0193,C380C705,N03
9643,Italy,South Africa,0.0003,C380C710,N03
9644,Italy,Zimbabwe,0.0,C380C716,N03
9645,Italy,Spain,0.050100000000000006,C380C724,N03
9646,Italy,Sudan,0.0,C380C736,N03
9647,Italy,Suriname,0.0,C380C740,N03
9648,Italy,Eswatini,0.0,C380C748,N03
9649,Italy,Sweden,0.0376,C380C752,N03
9650,Italy,Switzerland,0.11349999999999999,C380C756,N03
9651,Italy,Tajikistan,0.0,C380C762,N03
9652,Italy,Thailand,0.0012,C380C764,N03
9653,Italy,Togo,0.0,C380C768,N03
9654,Italy,Tonga,0.0,C380C776,N03
9655,Italy,Trinidad and Tobago,0.0,C380C780,N03
9656,Italy,United Arab Emirates,0.0,C380C784,N03
9657,Italy,Tunisia,0.0018,C380C788,N03
9658,Italy,Turkey,0.007899999999999999,C380C792,N03
9659,Italy,Uganda,0.0,C380C800,N03
9660,Italy,Ukraine,0.0015,C380C804,N03
9661,Italy,North Macedonia,0.0008,C380C807,N03
9662,Italy,Egypt,0.0053,C380C818,N03
9663,Italy,United Kingdom,0.0344,C380C826,N03
9664,Italy,Tanzania,0.0,C380C834,N03
9665,Italy,USA,0.13090000000000002,C380C840,N03
9666,Italy,Burkina Faso,0.0,C380C854,N03
9667,Italy,Uruguay,0.0041,C380C858,N03
9668,Italy,Uzbekistan,0.0001,C380C860,N03
9669,Italy,Venezuela,0.0,C380C862,N03
9670,Italy,Samoa,0.0,C380C882,N03
9671,Italy,Yemen,0.0,C380C887,N03
9672,Italy,Serbia,0.032600000000000004,C380C892,N03
9673,Italy,Montenegro,0.0,C380C893,N03
9674,Italy,Zambia,0.0,C380C894,N03
9675,C̫te d'Ivoire,Afghanistan,0.0,C384C004,N03
9676,C̫te d'Ivoire,Albania,0.0,C384C008,N03
9677,C̫te d'Ivoire,Algeria,0.10339999999999999,C384C012,N03
9678,C̫te d'Ivoire,Angola,0.0,C384C024,N03
9679,C̫te d'Ivoire,Antigua and Barbuda,0.0,C384C028,N03
9680,C̫te d'Ivoire,Azerbaijan,0.0,C384C031,N03
9681,C̫te d'Ivoire,Argentina,0.0055,C384C032,N03
9682,C̫te d'Ivoire,Australia,0.0,C384C036,N03
9683,C̫te d'Ivoire,Austria,0.0055000000000000005,C384C040,N03
9684,C̫te d'Ivoire,Bahamas,0.0,C384C044,N03
9685,C̫te d'Ivoire,"Bahrain, Kingdom of",0.0,C384C048,N03
9686,C̫te d'Ivoire,Bangladesh,0.001,C384C050,N03
9687,C̫te d'Ivoire,Armenia,0.0,C384C051,N03
9688,C̫te d'Ivoire,Barbados,0.0,C384C052,N03
9689,C̫te d'Ivoire,Belgium,0.0115,C384C056,N03
9690,C̫te d'Ivoire,Bolivia,0.0,C384C068,N03
9691,C̫te d'Ivoire,Bosnia & Herzegovina,0.0,C384C070,N03
9692,C̫te d'Ivoire,Botswana,0.0,C384C072,N03
9693,C̫te d'Ivoire,Brazil,0.0001,C384C076,N03
9694,C̫te d'Ivoire,Belize,0.0,C384C084,N03
9695,C̫te d'Ivoire,Solomon Islands,0.0,C384C090,N03
9696,C̫te d'Ivoire,Brunei Darussalam,0.0,C384C096,N03
9697,C̫te d'Ivoire,Bulgaria,0.0007,C384C100,N03
9698,C̫te d'Ivoire,Myanmar,0.0,C384C104,N03
9699,C̫te d'Ivoire,Burundi,0.0,C384C108,N03
9700,C̫te d'Ivoire,Belarus,0.0,C384C112,N03
9701,C̫te d'Ivoire,Cambodia,0.14830000000000002,C384C116,N03
9702,C̫te d'Ivoire,Cameroon,0.21930000000000002,C384C120,N03
9703,C̫te d'Ivoire,Canada,0.0005,C384C124,N03
9704,C̫te d'Ivoire,Cabo Verde,0.0,C384C132,N03
9705,C̫te d'Ivoire,Central African Republic,0.0,C384C140,N03
9706,C̫te d'Ivoire,Sri Lanka,0.0,C384C144,N03
9707,C̫te d'Ivoire,Chad,0.0,C384C148,N03
9708,C̫te d'Ivoire,Chile,0.0,C384C152,N03
9709,C̫te d'Ivoire,China,0.048600000000000004,C384C156,N03
9710,C̫te d'Ivoire,"Taipei, Chinese",0.0,C384C158,N03
9711,C̫te d'Ivoire,Colombia,0.0,C384C170,N03
